Title,Content Preview,Category
Zurück ins Büro? Mit diesen Veränderungen könnte es gehen (trotz Corona),"
                    Nach monatelanger Arbeit von zu Hause aus sind einige Unternehmen gespannt darauf, ins Büro zurückzukehren - und viele Remote-Mitarbeiter können es kaum erwarten, wieder aus dem Haus zu kommen. Aber da die Fallzahlen immer weiter ansteigen, beschäftigen sich die Arbeitgeber immer mehr mit der präventiven und alternativen Planung. Wann wird es sicher sein, wieder zur Arbeit zu gehen, und wenn es soweit ist, wie sollen die Büros aussehen? Wie sollten sie funktionieren, vor allem, wenn Millionen von Menschen planen, weiterhin aus der Ferne zu arbeiten?

Die Designfragen werden immer zahlreicher. Da ist zunächst einmal die Sicherheit. Wie viele Personen sind in einem Aufzug? Wie sieht es mit der Kontaktverfolgung aus? Auch Fairness ist ein Thema: Können Arbeitsbereiche digitale Mitarb...									",Kategorien Archiv: Digital
Tipps und Tricks für erfolgreiches Präsentieren in Videokonferenzen,"
                    Eine Präsentation vor der Kamera zu halten ist etwas ganz anderes als im Raum vor einem physisch anwesenden Publikum zu präsentieren. Nach zehn Monaten in unserer Welt des Home-Office haben Sie wahrscheinlich gemerkt, dass es eine Herausforderung für Ihre Aufmerksamkeitsspanne ist, wenn Sie die Präsentation eines anderen Mitarbeiters per Videoanruf verfolgen. Richard Taylor (BBC-Korrespondent) hat zusammen mit Paul Boutin im Oktober einen sehr wertvollen Artikel verfasst, in dem die wichtigsten Grundlagen für einen erfolgreichen Videovortrag zusammengefasst sind. Wir geben in diesem Beitrag einen kurzen Einblick in die erwähnten Punkte, empfehlen Ihnen aber wärmsten den Originalbeitrag in seiner vollen Länge HIER zu lesen.

Unser favorisierter Tipp: Dial up one Energy Level! ""Ein ...									",Kategorien Archiv: Digital
Lach- und Sachgeschichten von der Maus: SmartHome,"
                    Obwohl wir auf unserem Blog sehr viele Beiträge zu Future of Work und Learning Innovations veröffentlichen, beschäftigt sich unser Lehrstuhl unter der Leitung von Christian Marheine auch verstärkt mit den Themen Internet of Things (IoT) und Plattform Ökosysteme. In Bezug auf IoT haben wir ein informatives Erklärvideo zu einem Smart Home in Deutschland gefunden. Die Lach- und Sachgeschichten von der Maus sind sowohl für Kinder als auch für Erwachsene eine spannende Abwechslung. Viel Spass beim Reinschauen (7 Minuten):


Bildquelle: https://www.wdrmaus.de/extras/mausthemen/digitalisierung/index.php5...									",Kategorien Archiv: Digital
Digital Storytelling am Zukunftstag,"
                    In unserem praxisorientierten Masterkurs ""Digitale Innovationen und Business Transformation gestalten"" entwickelten Studierende von September bis Dezember ein innovatives Workshop-Konzept. Dieses Workshop-Konzept kann im Rahmen des Zukunftstags von Unternehmen umgesetzt werden, um die anwesenden Kinder in das Digital Storytelling einzuführen und sie gleichzeitig zur Reflektion über die gewonnenen Berufseinblicke zu bewegen. Dieser Projektauftrag wurde in Kooperation mit Smartfeld, einer interdisziplinären Initiative des Innovationsnetzwerks Startfeld, der Empa, der GBS St. Gallen, der Ostschweizer Fachhochschule, der Pädagogischen Hochschule St.Gallen und der Universität St.Gallen bearbeitet. Mit dem Ziel, Kreativität und Zukunftskompetenzen zu fördern sowie Kinder und Jugendlic...									",Kategorien Archiv: Digital
Studie – Digital Transformation Index 2020 von Dell Technologies,"
                    Der neue Report zur Digitalen Transformation von Dell Technologies ist im Sommer 2020 erschienen. Dieser umfasst eine Studie mit über 4300 Führungskräften aus der ganzen Welt, um die Transformationsbemühungen ihrer Unternehmen zu analysieren. Insgesamt deckt der Report 18 verschiedene Länder und 12 Industrien ab. Der Dell Technologies Digital Transformation Index (DT-Index) ist eine globale Benchmark, die den Stand der digitalen Transformation der Unternehmen weltweit darlegt und aufzeigt, wie sich die Unternehmen der unterschiedlichsten Industrien diesem digitalen Zeitalter anpassen. Diese Ausgabe ist nun schon die dritte des DT-Index und umfasst zusätzlich eine Analyse bzw. Momentaufnahme der letzten Monate und zeigt wie die Unternehmen mit der Covid19-Pandemie in Bezug auf die Dig...									",Kategorien Archiv: Digital
Studie zu E-Learning Trends – wie klappt das E-Learning bei Ihnen im Unternehmen?,"
                    Sponsored Post. Gerade in den letzten Monaten hat sich, aufgrund der aussergewöhnlichen Lage, der Einsatz von E-Learning so rasant entwickelt wie nie zuvor!

Zusammen mit Ihnen möchte die Swissteach AG, als etablierter E-Learning Experte, einen Überblick schaffen, vor welchen Herausforderungen die Unternehmen aktuell stehen und welche Trends sich im digitalen Lernen abzeichnen. Ihre Meinung zählt! In nur zwei Minuten teilen Sie Ihre Erfahrung und sind damit ein tragender Teil der Studie! Gerne informiert Sie Swissteach im Nachgang über die Ergebnisse und die Trends die sich daraus ergeben. Wir würden uns sehr über Ihre kurze Teilnahme freuen und bedanken uns schon mal im Voraus.

Die Umfrage finden Sie unter folgendem LINK....									",Kategorien Archiv: Future of Work
Teil 5/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – Warum “positive Fehlerkultur” ein unglücklicher Begriff ist,"
                    In einem Interview für die Plattform “Learning Insights” hat Frau Prof. Dr. Andrea Back Einblicke in zeitgemässes Lernen an der Hochschule gegeben. In einer fünfteiligen Serie möchten wir nun die besonderen Highlights des Gesprächs präsentieren.



Der Begriff ""positive Fehlerkultur"" wird vor allem in Bezug auf agile Arbeitsmethoden häufig verwendet. Im folgenden Videoabschnitt erklärt Prof. Dr. Andrea Back, warum sie findet, dass der Begriff unglücklich gewählt ist. Zudem schlägt sie eine bessere Alternative vor: ""Mutkultur"".

[embed]https://www.youtube.com/watch?v=o2oRxugYoHg&feature=youtu.be[/embed]									",Kategorien Archiv: Future of Work
Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»,"
                    Sponsored Post. Die Swissteach AG hat ihr Portfolio im letzten Jahr merklich erweitert: seit Anfang 2019 hat der E-Learning Experte auch seinen Contentbereich in rekordverdächtiger Zeit auf- und beachtlich ausgebaut. Neben intern produzierten Individualcontents bietet die Schweizer Firma auch diverse Standardlösungen von Partnerfirmen zum sofortigen Gebrauch an. Hierbei setzt die Swissteach – wie bei all ihren Lösungen - fokussiert auf extrem hohe Qualität. Dies zeigt sich nicht nur durch den Gewinn des E-Learning Awards 2020 (in der Kategorie «WBT»), sondern auch in der Wahl ihrer Partner:

Kürzlich nun hat die Swissteach ihre Partnerschaft mit CULTURE CONTACT bekannt gegeben. Das genannte Münchner Unternehmen mit CEO Susanne M. Zaninelli, ist spezialisiert auf Seminare im Berei...									",Kategorien Archiv: Future of Work
Teil 4/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – Was bedeutet “Agil” wirklich?,"
                    In einem Interview für die Plattform “Learning Insights” hat Frau Prof. Dr. Andrea Back Einblicke in zeitgemässes Lernen an der Hochschule gegeben. In einer fünfteiligen Serie möchten wir nun die besonderen Highlights des Gesprächs präsentieren.



Verschiedenste agile Methoden werden sowohl in der Praxis als auch in der Forschung kontrovers diskutiert. Im folgenden Videoabschnitt erklärt Prof. Dr. Andrea Back was es mit dem allgegenwärtigen Begriff auf sich hat, und was wir unter ""agilem Arbeiten"" wirklich verstehen können. Dabei spricht sie die meist genutzte agile Methode ""Scrum"" an, die auch im Foto links oben zu sehen ist.

[embed]https://www.youtube.com/watch?v=lZN59fJzORk&feature=youtu.be[/embed]
Bildquelle: https://perfectial.com/blog/scrum-and-kanban-are-they-dif...									",Kategorien Archiv: Future of Work
Zukunftsforscher Janszky über unser Leben und Arbeiten im Jahr 2030,"
                    In einem sehr spannenden und inspirierenden Vortrag (siehe Video unten) über die Zukunft im Jahr 2030 prognostiziert Sven Gabor Janszky auf wissenschaftlicher Basis, wie sich unser Leben und Arbeiten verändern wird. Was genau macht man als Wissenschaftler, wenn man die Zukunft prognostizieren möchte? Man redet mit den Menschen, die mit ihren heutigen Entscheidungen mehr über die Zukunft bestimmen, als andere Menschen. Oft befinden sich diese Menschen im Silicon Valley und in China, so Janszky.

Besonders interessant sind seine Anekdoten zum zukünftigen Nutzen unserer Daten. Dabei legt er besonderes Augenmerk auf die Echtzeitdaten. Janszky spricht hierbei von prognostizierenden Unternehmen (predictive Enterprises), die nicht nur ihre vergangenen Verkaufszahlen analysieren können, sond...									",Kategorien Archiv: Future of Work
Unsere Empfehlung: Online Brainstorming Tool „Miro“,"
                    Die kollaborative online Plattform „Miro“ ermöglicht es Teams live und digital zu brainstormen. Wir haben das Tool für die Forschung getestet und sind sehr begeistert. Im Folgenden finden Sie sechs Use Cases, die wir für die Verwendung von Miro herausgearbeitet haben:

1) Effektivere Meetings gestalten: Mit Miro lassen sich (agile) Workflows visuell sehr gut darstellen. Visuelle Workflows können  zu einer effizienteren Meeting-Kultur beitragen. Die Ergebnisse sind direkt online für jeden zu sehen und können für weitere To-Dos bequem weiterverwendet werden.

2) Bessere Notizen in der Vorlesung: Klassische lineare Notizen sind für das Lernen meistens unbrauchbar. Mithilfe von digitalen Mindmaps können komplexe Prozesse und Inhalte aus der Vorlesung leicht verständlich visualis...									",Kategorien Archiv: Future of Work
Welche Trends werden in drei Jahren das digitale Lernen und die Weiterbildung bestimmen?,"
                    Googelt man das Stichwort ""digitales Lernen"", so ist der Phantasie keine Grenzen gesetzt: die innovativsten Ansätze mit Künstlicher Intelligenz und Co. werden für die Zukunft prognostiziert. Doch mit welchen digitalen Weiterbildungstools können wir in den nächsten drei Jahren wirklich rechnen? Das mmb-Institut hat im Februar eine neue Trendstudie zu diesem Thema veröffentlicht, die auf einer Befragung von über 60 Experten und Expertinnen aus dem Feld ""digitales Lernen"" basiert. Wir haben uns diese genauer angeschaut und die drei spannendsten Prognosen hier zusammengefasst:

(1) Sehr spannend war die Frage nach den zukunftsträchtigsten Lernformen: Erklärvideos haben hier mit 94% klar gewonnen. Doch auch Blended Learning, was soviel wie die Mischung von Präsenzlernen und ...									",Kategorien Archiv: Future of Work
"Die Gewinner des Coronavirus? Teamview, Zoom und Co.","
                    An der Universität St. Gallen hat der Virus einen ordentlichen Fussabdruck (bis jetzt) hinterlassen - Veranstaltungen werden abgesagt, die Universität unternimmt Massnahmen zur Verlegung des Unterrichts und Desinfektionsmittel befinden sich nun in vielen Lehrräumen. Zugegebenermassen ist die Angst um den Virus schon zu spüren und auch bei uns am Lehrstuhl werden Konferenzen und Co. erst nach gutem Abwägen besucht. Die Angst scheint nicht nur bei uns sichtbar, sondern äussert sich auch drastisch auf sämtlichen Aktienmärkten. Der morgendliche Blick in die Medien dreht sich rund um den Virus. Wenn man glaubt, dass die Kurse nicht mehr tiefer fallen können, wird man doch wieder überrascht. Doch schaut man genau hin, sinken die Aktienkurse nicht für alle Unternehmen. Die Profiteure d...									",Kategorien Archiv: Future of Work
Teil 3/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – die 4 P’s. Fokus “Play”,"
                    In einem Interview für die Plattform “Learning Insights” hat Frau Prof. Dr. Andrea Back Einblicke in zeitgemässes Lernen an der Hochschule gegeben. In einer fünfteiligen Serie möchten wir nun die besonderen Highlights des Gesprächs präsentieren.



In seinem Buch «Lifelong Kindergarten – Cultivating Creativity through Projects, Passion, Peers, and Play» beschreibt der MIT-Professor, Michael Resnick, wie kreatives Lernen durch die vier Gestaltungsprinzipien (Projects, Passion, Peers und Play) gefördert werden kann.

Was mit den 4 P's gemeint ist und wie diese 4 Prinzipien eine kreative Lernkultur im neuen Learning Center der Universität St. Gallen fördern können, erklärt Prof. Dr. Andrea Back im folgenden Videoabschnitt. Besonderer Fokus liegt auf dem P - Play. Dazu ...									",Kategorien Archiv: Future of Work
Das Büro der Zukunft: eine Visualisierung,"
                    In dem neuen Spezial-Magazin ""New Work"" der FAZ wurde eine spannende Beitrags-Reihe zur Arbeitswelt von morgen veröffentlicht. In diesen Beiträgen werden vor allem Themen zu neuen Arbeitskulturen und Arbeitstechnologien behandelt. Eine Visualisierung aus dem Themenbereich ""Arbeitsumgebung"" hat uns besonders gut gefallen und diese möchten wir daher hier vorstellen. 
Wie dem Bild links oben zu entnehmen ist, entwickeln sich Büros immer mehr hin zu bunten ""Spielplätzen"", die aus verschiedensten Komponenten bestehen. Vergleicht man dies noch mit Büros von vor 15 Jahren, ist der Unterschied drastisch. 
Einige Aspekte werden wir unten aufgreifen. Um eine vollständige Beschreibung ""des Büros der Zukunft"" zu bekommen, bitte auf folgenden Link klicken und auf der Website ein wenig nach un...									",Kategorien Archiv: Future of Work
Berufliche Bildung im digitalen Zeitalter: Das Expertenportal “Learning Insights” startet durch,"
                    Sponsored Post. „Berufliche Bildung im digitalen Zeitalter“ – dieses Thema treibt die Gründer des Expertenportals www.learning-insights.de an. Vor drei Jahren haben sich Nigel Paine, Dr. Lutz Michel, Dr. Peter Littig und Wolfgang Reichelt das Ziel gesetzt, mit Learning Insights eine Informationsplattform für Bildungsexperten zu etablieren, die nahezu ausschließlich auf Videocasts setzt. Dabei stets im Fokus: die digitale Transformation und ihr Einfluss auf die Aus- und Weiterbildungsstrategien von Institutionen und Unternehmen. An den Beiträgen, die im laufenden Jahr publiziert wurden, wird das sehr deutlich. Hier ein kleiner Auszug:


Der Präsident des Bundesinstituts für Berufsbildung, Prof. Dr. Friedrich Esser, zum Thema „Wie funktioniert Weiterbildung für di...									",Kategorien Archiv: Future of Work
